Time,Region,u10,v10,t2m
2019-04-03,N. GREVENON,-0.8744106,3.09865,286.6674
2019-04-04,N. GREVENON,-0.64249927,3.1065829,284.94376
2019-04-05,N. GREVENON,-2.2415144,1.5914818,282.95346
2019-04-06,N. GREVENON,-2.5237138,0.37961102,283.7871
2019-04-07,N. GREVENON,0.43582344,2.0143385,287.00586
2019-04-08,N. GREVENON,2.131889,0.24420579,284.8124
2019-04-09,N. GREVENON,2.9731581,-1.31906,284.7705
2019-04-10,N. GREVENON,2.9559507,1.4759449,285.16098
2019-04-11,N. GREVENON,2.5496902,1.9870678,286.85416
2019-04-12,N. GREVENON,1.6190037,1.8747374,285.3098
2019-04-13,N. GREVENON,1.7040462,1.9141283,285.6613
2019-04-14,N. GREVENON,0.44134554,0.86513585,283.2329
2019-04-15,N. GREVENON,-1.8805071,0.09078661,281.69302
2019-04-16,N. GREVENON,1.1886972,0.9562333,285.8855
2019-04-17,N. GREVENON,1.0767202,0.16185252,285.88394
2019-04-18,N. GREVENON,-0.54070693,0.601291,283.79468
2019-04-19,N. GREVENON,0.18277232,-3.470608,289.40054
2019-04-20,N. GREVENON,-2.8725212,-0.71577644,288.86172
2019-04-21,N. GREVENON,1.111241,0.04423205,289.1534
2019-04-22,N. GREVENON,-0.70526284,2.9851134,288.8833
2019-04-23,N. GREVENON,-2.431919,4.3418965,287.09775
2019-04-24,N. GREVENON,-2.0963898,2.3313293,292.0892
2019-04-25,N. GREVENON,-0.27267456,2.3177016,291.3116
2019-04-26,N. GREVENON,-0.09781774,0.58109665,298.08398
2019-04-27,N. GREVENON,3.3848517,0.9718062,292.08472
2019-04-28,N. GREVENON,2.6279767,0.77853745,293.40616
2019-04-29,N. GREVENON,3.2252867,2.0815706,291.69272
2019-04-30,N. GREVENON,4.4121685,1.1939014,289.3126
2019-05-01,N. GREVENON,3.088714,0.07918167,286.78516
2019-05-02,N. GREVENON,2.201269,-1.7152315,291.12354
2019-05-03,N. GREVENON,3.4428446,1.2358547,291.20444
2019-05-04,N. GREVENON,0.45166588,2.380141,288.08243
2019-05-05,N. GREVENON,2.541415,1.8179659,288.44888
2019-05-06,N. GREVENON,4.3655505,1.6544561,286.19034
2019-05-07,N. GREVENON,2.7842596,-2.4484282,286.81168
2019-05-08,N. GREVENON,1.533255,-1.0438715,292.09814
2019-05-09,N. GREVENON,2.7861176,1.9849634,288.39218
2019-05-10,N. GREVENON,2.866162,-1.3529568,291.5353
2019-05-11,N. GREVENON,1.0128492,1.056406,295.36304
2019-05-12,N. GREVENON,1.5432796,3.1623628,289.88705
2019-05-13,N. GREVENON,-3.2366028,0.61318016,284.71982
2019-05-14,N. GREVENON,0.8447078,1.9404163,286.8069
2019-05-15,N. GREVENON,-0.0729723,2.2258022,290.19254
2019-05-16,N. GREVENON,1.4930172,1.9006519,287.85898
2019-05-17,N. GREVENON,0.26884428,0.64759445,291.42368
2019-05-18,N. GREVENON,1.1331015,1.5051244,296.67636
2019-05-19,N. GREVENON,1.5623211,4.744648,295.3077
2019-05-20,N. GREVENON,3.9673386,2.7169044,292.07828
2019-05-21,N. GREVENON,3.5370996,1.2401575,293.57803
2019-05-22,N. GREVENON,2.0336075,0.43997288,295.03067
2019-05-23,N. GREVENON,2.3307135,1.3665053,294.0018
2019-05-24,N. GREVENON,2.2719011,-1.0645567,290.9807
2019-05-25,N. GREVENON,2.8107312,-0.73522377,294.2666
2019-05-26,N. GREVENON,-0.2602892,3.065985,295.6815
2019-05-27,N. GREVENON,-2.145238,2.6368628,293.63208
2019-05-28,N. GREVENON,3.2935705,2.9659128,294.4458
2019-05-29,N. GREVENON,3.3730261,1.3977951,295.12924
2019-05-30,N. GREVENON,2.5194683,2.1283977,294.07993
2019-05-31,N. GREVENON,1.4870707,-0.26612887,292.32837
2019-06-01,N. GREVENON,1.4892412,2.1289883,293.32022
2019-06-02,N. GREVENON,2.034611,0.0026699703,288.3397
2019-06-03,N. GREVENON,2.3614187,0.56773186,286.76254
2019-06-04,N. GREVENON,2.1514118,0.35307598,292.27798
2019-06-05,N. GREVENON,1.4132109,1.8436804,292.6765
2019-06-06,N. GREVENON,2.9800596,-0.108812965,298.48975
2019-06-07,N. GREVENON,2.2194793,-2.2869322,302.52002
2019-06-08,N. GREVENON,0.67501736,-3.9451637,302.99692
2019-06-09,N. GREVENON,-1.2372319,-3.446592,303.33545
2019-06-10,N. GREVENON,-1.3417438,-1.0592963,298.82578
2019-06-11,N. GREVENON,1.8753061,0.6629397,297.33047
2019-06-12,N. GREVENON,2.788502,-1.9477392,302.47632
2019-06-13,N. GREVENON,2.4628394,0.6364663,304.61905
2019-06-14,N. GREVENON,1.0774351,-1.8961897,303.33813
2019-06-15,N. GREVENON,1.3026596,-0.6773078,302.53384
2019-06-16,N. GREVENON,0.057775814,1.2533455,295.2841
2019-06-17,N. GREVENON,-1.8453993,-0.8064715,296.6561
2019-06-18,N. GREVENON,1.4256741,1.7269291,297.3527
2019-06-19,N. GREVENON,1.7189652,-0.56928986,300.16724
2019-06-20,N. GREVENON,0.6037092,-0.39344692,301.39267
2019-06-21,N. GREVENON,0.5816536,-2.5080807,302.66855
2019-06-22,N. GREVENON,1.2973709,-2.113077,304.17188
2019-06-23,N. GREVENON,3.098279,2.2733822,302.8942
2019-06-24,N. GREVENON,1.0939947,0.1860501,296.98022
2019-06-25,N. GREVENON,-2.4521787,-0.5142533,301.08774
2019-06-26,N. GREVENON,-2.6404192,-1.3585262,299.50742
2019-06-27,N. GREVENON,-1.7987105,-0.26856294,302.27115
2019-06-28,N. GREVENON,-0.59413177,-2.5970335,302.7208
2019-06-29,N. GREVENON,-2.0243778,0.042269707,302.1018
2019-06-30,N. GREVENON,-2.863764,-0.62253445,299.6852
2019-07-01,N. GREVENON,-2.9850385,-0.04411761,302.43896
2019-07-02,N. GREVENON,-2.8968725,-0.21057701,305.39047
2019-07-03,N. GREVENON,-1.8638592,1.5213484,305.6747
2019-07-04,N. GREVENON,1.7797108,0.7928559,303.21768
2019-07-05,N. GREVENON,2.9831927,-1.0866636,303.49072
2019-07-06,N. GREVENON,-0.42738405,-1.5830269,304.12607
2019-07-07,N. GREVENON,3.3417435,-1.1455027,305.4048
2019-07-08,N. GREVENON,3.0879672,-2.680976,305.1254
2019-07-09,N. GREVENON,3.7250702,-0.9764643,303.8763
2019-07-10,N. GREVENON,4.079102,-0.16593869,300.4413
2019-07-11,N. GREVENON,-0.85249424,-0.80873364,298.1477
2019-07-12,N. GREVENON,1.6857697,0.50931835,298.33936
2019-07-13,N. GREVENON,2.7407792,1.184029,297.8369
2019-07-14,N. GREVENON,0.9775734,-2.6598618,298.05176
2019-07-15,N. GREVENON,-0.9289662,1.723237,296.35727
2019-07-16,N. GREVENON,-1.197505,-1.1911869,288.09018
2019-07-17,N. GREVENON,-1.2084379,-1.758853,297.71793
2019-07-18,N. GREVENON,0.25387955,0.6416785,300.15128
2019-07-19,N. GREVENON,0.53959435,1.3816532,295.66318
2019-07-20,N. GREVENON,-1.0023155,0.2996378,301.20035
2019-07-21,N. GREVENON,-1.2715601,-0.22211616,303.0914
2019-07-22,N. GREVENON,-1.647139,-1.3228874,304.2648
2019-07-23,N. GREVENON,-0.1866614,-1.2531958,301.26807
2019-07-24,N. GREVENON,-1.1861674,-3.1420023,301.3326
2019-07-25,N. GREVENON,-1.8931757,1.168581,301.3741
2019-07-26,N. GREVENON,1.6868095,-0.054507256,303.04184
2019-07-27,N. GREVENON,1.392177,1.4996529,303.27734
2019-07-28,N. GREVENON,2.3221247,4.181572,303.54468
2019-07-29,N. GREVENON,3.8398104,-0.56757927,299.4012
2019-07-30,N. GREVENON,-0.034952164,-2.005553,301.5826
2019-07-31,N. GREVENON,-0.030854225,-1.7800089,302.92813
2019-08-01,N. GREVENON,1.297381,-1.88685,305.62534
2019-08-02,N. GREVENON,2.4763918,-1.0212622,307.53604
2019-08-03,N. GREVENON,4.5134077,0.039259274,304.42416
2019-08-04,N. GREVENON,-0.373744,-2.0721166,302.44507
2019-08-05,N. GREVENON,-0.054234188,-1.2747602,301.43652
2019-08-06,N. GREVENON,-1.206947,-1.1587086,303.9619
2019-08-07,N. GREVENON,-1.2826334,1.0948843,305.5306
2019-08-08,N. GREVENON,0.32976055,1.9290651,306.03207
2019-08-09,N. GREVENON,-1.2369133,-1.0222298,305.36362
2019-08-10,N. GREVENON,-2.27789,-0.22706795,308.0153
2019-08-11,N. GREVENON,-2.471441,0.70677596,307.0298
2019-08-12,N. GREVENON,-2.936003,0.46733728,306.3029
2019-08-13,N. GREVENON,-2.1518462,1.3615532,307.223
2019-08-14,N. GREVENON,2.5498617,-0.42800617,304.1544
2019-08-15,N. GREVENON,-0.7741537,-1.0639452,296.20255
2019-08-16,N. GREVENON,0.08837923,0.9745137,299.65543
2019-08-17,N. GREVENON,-0.77361107,-1.9032646,300.52505
2019-08-18,N. GREVENON,-0.66960716,-0.36726347,301.75772
2019-08-19,N. GREVENON,-1.6574446,-0.052183468,303.37378
2019-08-20,N. GREVENON,-2.2258492,1.1394438,304.03027
2019-08-21,N. GREVENON,-2.8283281,0.8208644,303.78418
2019-08-22,N. GREVENON,-2.4755669,1.2597666,303.5148
2019-08-23,N. GREVENON,-2.106162,0.81584454,303.25464
2019-08-24,N. GREVENON,-2.467207,1.9229069,301.99365
2019-08-25,N. GREVENON,-2.073738,1.8717699,303.2255
2019-08-26,N. GREVENON,-2.819228,1.3083931,302.98404
2019-08-27,N. GREVENON,-1.6534882,1.3811426,301.89526
2019-08-28,N. GREVENON,-2.1175814,0.5167033,302.1631
2019-08-29,N. GREVENON,-1.9842411,-0.28428492,303.6769
2019-08-30,N. GREVENON,-1.7867295,1.2406597,302.4703
2019-08-31,N. GREVENON,-2.229245,0.62863857,302.01376
2019-09-01,N. GREVENON,-0.553572,0.3906215,302.0934
2019-09-02,N. GREVENON,2.2955637,1.6558822,298.70874
2019-09-03,N. GREVENON,0.6460921,1.355023,298.50146
2019-09-04,N. GREVENON,-2.3690403,0.37861314,300.6766
2019-09-05,N. GREVENON,-1.4724754,2.1459875,298.33505
2019-09-06,N. GREVENON,-1.6977558,2.3831503,298.57535
2019-09-07,N. GREVENON,0.9094591,1.5446739,298.02628
2019-09-08,N. GREVENON,0.08569336,2.6182222,299.73984
2019-09-09,N. GREVENON,1.006588,1.8978901,299.1393
2019-09-10,N. GREVENON,-1.3452066,1.6300392,296.39038
2019-09-11,N. GREVENON,-0.9234514,1.2854677,296.86685
2019-09-12,N. GREVENON,1.233367,-1.9804605,297.49472
2019-09-13,N. GREVENON,-2.2714605,-2.3924468,298.40073
2019-09-14,N. GREVENON,-1.5518417,-1.5878181,299.65625
2019-09-15,N. GREVENON,-1.8322611,0.7396453,299.64883
2019-09-16,N. GREVENON,0.6174822,-0.5852184,301.80234
2019-09-17,N. GREVENON,1.9122871,1.4636167,301.82837
2019-09-18,N. GREVENON,1.3429989,-0.84028625,300.7556
2019-09-19,N. GREVENON,0.5094684,1.1904701,294.10263
2019-09-20,N. GREVENON,-1.8584846,-1.0942427,290.74283
2019-09-21,N. GREVENON,-1.814051,1.3346313,293.2809
2019-09-22,N. GREVENON,0.0989205,1.1563581,296.83414
2019-09-23,N. GREVENON,2.9713056,1.3942779,297.41837
2019-09-24,N. GREVENON,1.3320513,-0.052868843,292.4332
2019-09-25,N. GREVENON,1.4250298,1.2937346,298.0442
2019-09-26,N. GREVENON,3.3422642,-0.73219806,296.88345
2019-09-27,N. GREVENON,-0.73198384,-1.1633228,297.88638
2019-09-28,N. GREVENON,-0.002307256,0.5579564,299.4664
2019-09-29,N. GREVENON,0.8121894,1.5697126,300.79404
2019-09-30,N. GREVENON,2.9098341,-0.98259544,299.85367
2019-10-01,N. GREVENON,-0.91915864,2.3507526,299.40933
2019-10-02,N. GREVENON,1.7695951,2.1649764,298.1127
2019-10-03,N. GREVENON,0.61865425,2.524471,290.3911
2019-10-04,N. GREVENON,-0.6243518,-0.38397375,290.27823
2019-10-05,N. GREVENON,3.38817,0.286438,291.6975
2019-10-06,N. GREVENON,1.4461704,-0.4050738,294.42807
2019-10-07,N. GREVENON,-2.6025655,-0.48014164,286.1122
2019-10-08,N. GREVENON,-2.157768,1.7690042,287.16788
2019-10-09,N. GREVENON,-0.029489199,1.0225016,294.0687
2019-10-10,N. GREVENON,1.0345154,1.7624235,293.7396
2019-10-11,N. GREVENON,-1.7226315,0.10589727,293.3911
2019-10-12,N. GREVENON,-1.2202402,1.3933159,294.53525
2019-10-13,N. GREVENON,-0.95862645,0.6627865,296.48218
2019-10-14,N. GREVENON,-0.88944846,0.8977979,296.79932
2019-10-15,N. GREVENON,-0.6261625,0.8062518,295.8899
2019-10-16,N. GREVENON,-0.1831309,0.81586236,296.52725
2019-10-17,N. GREVENON,-1.0011317,1.5679668,295.03653
2019-10-18,N. GREVENON,-1.0059189,1.6178385,294.57352
2019-10-19,N. GREVENON,-0.20687294,0.84596634,294.7909
2019-10-20,N. GREVENON,-0.7814166,0.68123215,294.44223
2019-10-21,N. GREVENON,-0.8842723,0.4797872,295.4419
2019-10-22,N. GREVENON,-1.1558151,0.2579209,295.14902
2019-10-23,N. GREVENON,-1.0088116,0.75597095,293.59683
2019-10-24,N. GREVENON,-1.1528813,0.76054317,294.04794
2019-10-25,N. GREVENON,-1.2243156,0.54376286,293.66162
2019-10-26,N. GREVENON,-1.0635334,0.9151748,294.35483
2019-10-27,N. GREVENON,0.21754296,0.350942,297.08243
2019-10-28,N. GREVENON,-0.876303,-0.09131686,296.19595
2019-10-29,N. GREVENON,-0.23404598,1.5463871,293.07373
2019-10-30,N. GREVENON,0.03469817,1.3863713,290.65112
2019-10-31,N. GREVENON,-0.7006569,-0.45116234,286.66006
2019-11-01,N. GREVENON,-1.5068344,0.39273992,284.1769
2019-11-02,N. GREVENON,-1.7085152,1.964955,286.30957
2019-11-03,N. GREVENON,-0.40918636,2.266321,288.58145
2019-11-04,N. GREVENON,0.43815073,1.4907146,286.9025
2019-11-05,N. GREVENON,1.0432144,1.5994362,290.8776
2019-11-06,N. GREVENON,0.81238365,1.6618346,289.78955
2019-11-07,N. GREVENON,-0.55464715,1.2244717,287.13974
2019-11-08,N. GREVENON,0.8634844,1.4335953,287.71298
2019-11-09,N. GREVENON,-0.6747284,1.4329516,286.465
2019-11-10,N. GREVENON,1.458176,1.3276488,286.7003
2019-11-11,N. GREVENON,-1.4151264,0.88319653,284.48438
2019-11-12,N. GREVENON,-2.2703187,1.9060103,286.5752
2019-11-13,N. GREVENON,-0.8429756,1.1217753,285.47363
2019-11-14,N. GREVENON,0.028498331,1.2096205,285.1276
2019-11-15,N. GREVENON,-0.8282382,1.3374363,287.5056
2019-11-16,N. GREVENON,-1.2447981,0.5832351,285.1372
2019-11-17,N. GREVENON,-1.8366514,1.3896242,285.72168
2019-11-18,N. GREVENON,0.017653147,1.4711157,286.8959
2019-11-19,N. GREVENON,-1.616696,0.8157546,285.73715
2019-11-20,N. GREVENON,-0.38090387,1.0224138,285.4396
2019-11-21,N. GREVENON,-0.7643998,-0.40843263,284.36182
2019-11-22,N. GREVENON,0.5349703,-0.23306243,285.22192
2019-11-23,N. GREVENON,-1.0106754,0.7190695,284.7191
2019-11-24,N. GREVENON,-2.0071604,0.55207604,283.53085
2019-11-25,N. GREVENON,-0.2580751,-1.3550634,280.68008
2019-11-26,N. GREVENON,-0.35562643,-1.0952896,284.03745
2019-11-27,N. GREVENON,-0.016654015,1.0357285,284.16333
2019-11-28,N. GREVENON,0.6177346,1.6623387,285.83203
2019-11-29,N. GREVENON,2.796048,0.5199461,286.08334
2019-11-30,N. GREVENON,1.5438532,-0.8321597,283.59537
2019-12-01,N. GREVENON,-1.5916477,0.29293475,279.4685
2019-12-02,N. GREVENON,0.13006084,1.0588325,279.55933
2019-12-03,N. GREVENON,-0.31723723,0.9101054,282.61377
2019-12-04,N. GREVENON,-2.2033396,-0.12280782,275.8702
2019-12-05,N. GREVENON,-1.2007805,0.8011033,277.81567
2019-12-06,N. GREVENON,-0.22618835,1.0594177,281.1731
2019-12-07,N. GREVENON,1.3291012,0.587629,282.9813
2019-12-08,N. GREVENON,-0.3515145,-0.74235916,283.0363
2019-12-09,N. GREVENON,-1.2451286,0.7906084,280.07812
2019-12-10,N. GREVENON,-0.49205652,-1.3357912,279.1205
2019-12-11,N. GREVENON,-0.018528938,-1.3262907,276.8519
2019-12-12,N. GREVENON,-0.83433056,0.9976988,279.17953
2019-12-13,N. GREVENON,0.22812016,1.8029467,279.85995
2019-12-14,N. GREVENON,1.107872,-2.3959877,279.62387
2019-12-15,N. GREVENON,-0.8133888,0.76331806,284.04037
2019-12-16,N. GREVENON,0.8552542,0.8438317,282.6691
2019-12-17,N. GREVENON,0.47173786,0.77872115,282.74326
2019-12-18,N. GREVENON,-0.09487692,0.683273,282.42172
2019-12-19,N. GREVENON,-0.6015914,1.522041,279.49863
2019-12-20,N. GREVENON,0.009229978,1.1020724,281.55453
2019-12-21,N. GREVENON,1.316506,2.6471431,284.20743
2019-12-22,N. GREVENON,0.43850803,1.8866793,282.7286
2019-12-23,N. GREVENON,1.9644617,-1.0071579,281.7976
2019-12-24,N. GREVENON,1.304244,-2.4750931,280.37558
2019-12-25,N. GREVENON,1.3969711,-1.6392492,279.93887
2019-12-26,N. GREVENON,-0.20598443,-1.6941389,279.6061
2019-12-27,N. GREVENON,-0.64614266,-1.2205877,276.0931
2019-12-28,N. GREVENON,-0.6265872,-2.944643,274.52383
2019-12-29,N. GREVENON,-1.3751827,-3.4980214,272.99155
2019-12-30,N. GREVENON,0.13672702,-3.6243694,274.47446
2019-12-31,N. GREVENON,0.9756997,-1.293047,277.9108
2020-01-01,N. GREVENON,-0.016090075,-2.2926319,277.04916
2020-01-02,N. GREVENON,0.105078064,-1.8657175,275.95166
2020-01-03,N. GREVENON,1.3459696,-1.6041733,279.95557
2020-01-04,N. GREVENON,1.4012057,-1.0763111,282.46298
2020-01-05,N. GREVENON,-0.9140813,-4.493042,275.15494
2020-01-06,N. GREVENON,-0.405207,-3.8845928,273.608
2020-01-07,N. GREVENON,0.021540642,-1.5729065,274.34366
2020-01-08,N. GREVENON,-0.51771003,-1.9453716,275.861
2020-01-09,N. GREVENON,0.18347137,-0.37157154,280.32217
2020-01-10,N. GREVENON,-0.5072196,1.1471905,282.75204
2020-01-11,N. GREVENON,0.447937,-1.2100776,280.01035
2020-01-12,N. GREVENON,-1.0343481,-0.56966496,276.4247
2020-01-13,N. GREVENON,-0.7649558,0.29420152,279.4519
2020-01-14,N. GREVENON,-1.1484255,0.18559138,279.09146
2020-01-15,N. GREVENON,-0.7542092,-0.649607,278.11328
2020-01-16,N. GREVENON,-0.35108376,-1.45882,280.63876
2020-01-17,N. GREVENON,-1.2867247,0.28859553,279.14682
2020-01-18,N. GREVENON,-1.4150311,0.6431901,276.0944
2020-01-19,N. GREVENON,-0.9561615,0.10367712,277.78458
2020-01-20,N. GREVENON,-0.9819832,-1.2530323,275.98355
2020-01-21,N. GREVENON,-0.28683344,-1.229755,279.39755
2020-01-22,N. GREVENON,1.4504105,-0.53111297,283.12573
2020-01-23,N. GREVENON,-0.2637895,-2.182949,279.85416
2020-01-24,N. GREVENON,-0.036012966,1.3866602,279.9077
2020-01-25,N. GREVENON,1.1472324,0.6651249,283.43433
2020-01-26,N. GREVENON,0.102991104,1.264939,283.1914
2020-01-27,N. GREVENON,1.7793493,0.49430785,282.88803
2020-01-28,N. GREVENON,2.490491,0.40704536,283.4751
2020-01-29,N. GREVENON,2.4743826,0.94314766,284.16177
2020-01-30,N. GREVENON,0.5789067,-2.5344908,282.56015
2020-01-31,N. GREVENON,2.5684755,0.28224596,284.06454
2020-02-01,N. GREVENON,0.4705677,0.69855756,287.7745
2020-02-02,N. GREVENON,1.3830385,-0.3368632,287.37988
2020-02-03,N. GREVENON,2.8570445,0.50092345,286.70932
2020-02-04,N. GREVENON,3.253084,2.4228952,285.96475
2020-02-05,N. GREVENON,2.1648386,-3.5248013,275.79996
2020-02-06,N. GREVENON,-0.30396047,-4.4015107,273.43442
2020-02-07,N. GREVENON,0.2707405,-2.927678,277.70883
2020-02-08,N. GREVENON,-0.18618679,-0.60845214,279.38345
2020-02-09,N. GREVENON,0.6451349,1.5093069,282.28897
2020-02-10,N. GREVENON,3.2336633,1.3786297,282.3706
2020-02-11,N. GREVENON,2.9836044,1.0400397,287.96924
2020-02-12,N. GREVENON,-0.38718095,-0.09123325,284.28506
2020-02-13,N. GREVENON,-0.8344453,1.6917928,285.2723
2020-02-14,N. GREVENON,-0.6439479,0.99899435,281.0962
2020-02-15,N. GREVENON,-1.7959133,-2.6647346,281.9506
2020-02-16,N. GREVENON,-1.2859529,0.18542735,282.43344
2020-02-17,N. GREVENON,-0.7762496,0.30017567,286.65942
2020-02-18,N. GREVENON,-0.43004894,-0.36655012,289.88525
2020-02-19,N. GREVENON,-0.013748805,0.9569709,285.82602
2020-02-20,N. GREVENON,0.6479702,-3.7687635,277.2046
2020-02-21,N. GREVENON,-0.33178964,-1.8162861,282.25317
2020-02-22,N. GREVENON,-1.4591213,-3.669546,278.82584
2020-02-23,N. GREVENON,0.38698736,-0.74983627,286.67294
2020-02-24,N. GREVENON,-0.06302389,-1.8564383,290.5621
2020-02-25,N. GREVENON,0.7571437,2.547778,289.81802
2020-02-26,N. GREVENON,3.466039,2.9227803,286.73495
2020-02-27,N. GREVENON,4.8078084,1.3036906,279.1245
2020-02-28,N. GREVENON,2.5770817,0.20731862,279.777
2020-02-29,N. GREVENON,0.5706323,-0.7860794,283.40366
2020-03-01,N. GREVENON,2.2621787,1.5416851,285.51474
2020-03-02,N. GREVENON,1.8398956,2.5207326,288.70834
2020-03-03,N. GREVENON,-0.39498138,3.5401666,288.0891
2020-03-04,N. GREVENON,3.1233628,0.32210574,283.39194
2020-03-05,N. GREVENON,1.145194,-2.0543783,283.40112
2020-03-06,N. GREVENON,2.20347,2.6333733,283.24878
2020-03-07,N. GREVENON,-0.023277918,2.1572552,284.50034
2020-03-08,N. GREVENON,0.8963766,2.411102,283.2762
2020-03-09,N. GREVENON,0.50155735,-2.208279,283.62045
2020-03-10,N. GREVENON,0.97515935,-1.9146312,284.2583
2020-03-11,N. GREVENON,0.47752762,-1.9299818,286.7234
2020-03-12,N. GREVENON,-0.7597685,-1.0234941,292.08398
2020-03-13,N. GREVENON,1.317391,-0.5886698,296.33145
2020-03-14,N. GREVENON,0.29578814,2.5045955,293.4397
2020-03-15,N. GREVENON,-2.2104433,0.07232698,280.30087
2020-03-16,N. GREVENON,-2.6365795,0.38329092,281.40088
2020-03-17,N. GREVENON,0.057298344,-0.9131877,286.7981
2020-03-18,N. GREVENON,-1.6101803,-2.5772502,287.97778
2020-03-19,N. GREVENON,0.006090164,-2.352917,287.86215
2020-03-20,N. GREVENON,-0.84034157,0.43167305,291.423
2020-03-21,N. GREVENON,1.1465673,1.38698,292.70044
2020-03-22,N. GREVENON,-1.6189518,0.38153806,285.6892
2020-03-23,N. GREVENON,-0.8190991,-0.7821986,277.24307
2020-03-24,N. GREVENON,0.47448125,3.2602072,282.0896
2020-03-25,N. GREVENON,-3.365453,0.78812504,277.35684
2020-03-26,N. GREVENON,-2.745149,0.38635382,278.1237
2020-03-27,N. GREVENON,-0.75324565,0.4127935,277.93295
2020-03-28,N. GREVENON,-0.97195846,0.38228735,282.99097
2020-03-29,N. GREVENON,-0.024383545,-1.106102,285.96664
2020-03-30,N. GREVENON,-1.3537916,0.81789017,286.3541
2020-03-31,N. GREVENON,0.5110858,1.3087368,285.20474
2020-04-01,N. GREVENON,-1.9107637,1.9456438,277.01913
2020-04-02,N. GREVENON,-0.88985634,-1.7230873,284.67905
2020-04-03,N. GREVENON,-1.7187246,1.5954689,280.1954
2020-04-04,N. GREVENON,-1.8180151,-1.3220879,278.4733
2020-04-05,N. GREVENON,-1.0234346,-2.8347747,279.62222
2020-04-06,N. GREVENON,-3.5344667,-1.7945102,280.98672
2020-04-07,N. GREVENON,-3.4007823,-1.099872,284.63852
2020-04-08,N. GREVENON,-2.17914,-0.7891283,287.09708
2020-04-09,N. GREVENON,-1.4181789,-0.9710124,290.9265
2020-04-10,N. GREVENON,-0.8425967,-2.15682,293.22348
2020-04-11,N. GREVENON,-0.57430047,-1.722374,293.31284
2020-04-12,N. GREVENON,-0.39678383,1.9961504,289.80313
2020-04-13,N. GREVENON,3.4296675,1.1048206,291.65445
2020-04-14,N. GREVENON,2.118597,1.1869029,285.68222
2020-04-15,N. GREVENON,-1.8813721,-2.1658754,282.32852
2020-04-16,N. GREVENON,-0.6460225,0.9934025,290.91293
2020-04-17,N. GREVENON,1.0183601,-0.5104739,295.1206
2020-04-18,N. GREVENON,0.41733488,1.1927513,296.43082
2020-04-19,N. GREVENON,2.3516448,-0.046008427,295.42148
2020-04-20,N. GREVENON,-1.2978789,0.83836937,289.0691
2020-04-21,N. GREVENON,-2.9551897,1.252628,281.92783
2020-04-22,N. GREVENON,-1.7180475,0.60309696,278.6565
2020-04-23,N. GREVENON,-1.3177906,0.5458104,280.63013
2020-04-24,N. GREVENON,-0.149683,-1.3148323,289.99097
2020-04-25,N. GREVENON,2.777552,-0.25268045,293.14462
2020-04-26,N. GREVENON,2.1096942,-1.1759506,292.9012
2020-04-27,N. GREVENON,-0.27384472,0.7410056,292.05875
2020-04-28,N. GREVENON,2.0390413,0.7701216,293.7709
2020-04-29,N. GREVENON,3.6305466,1.2765862,290.69043
2020-04-30,N. GREVENON,3.1217244,-0.18963909,292.13052
2020-05-01,N. GREVENON,3.8299844,-0.33903632,292.64267
2020-05-02,N. GREVENON,3.1563215,0.7614705,288.45908
2020-05-03,N. GREVENON,2.6571398,-2.7039516,292.14145
2020-05-04,N. GREVENON,0.2390461,-4.742991,290.5519
2020-05-05,N. GREVENON,2.830241,0.35631308,295.3148
2020-05-06,N. GREVENON,3.3570738,0.81664723,292.1805
2020-05-07,N. GREVENON,-0.79327995,-4.295718,290.1814
2020-05-08,N. GREVENON,0.11757469,-1.9918753,295.31836
2020-05-09,N. GREVENON,2.24444,0.70505524,297.76694
2020-05-10,N. GREVENON,1.6918558,2.2301733,295.70728
2020-05-11,N. GREVENON,2.6034346,2.4283168,296.9149
2020-05-12,N. GREVENON,3.9640064,-0.065517426,298.55893
2020-05-13,N. GREVENON,2.000407,1.7857205,301.77823
2020-05-14,N. GREVENON,2.7161639,3.76816,301.9131
2020-05-15,N. GREVENON,3.1575956,1.402435,303.38614
2020-05-16,N. GREVENON,0.010294597,2.5478582,304.22226
2020-05-17,N. GREVENON,2.1311219,2.7948997,304.8585
2020-05-18,N. GREVENON,-1.4233259,2.4331176,302.6273
2020-05-19,N. GREVENON,-1.5780659,2.894842,300.65
2020-05-20,N. GREVENON,2.110157,3.7152307,297.9869
2020-05-21,N. GREVENON,0.33310223,-3.2053185,287.4332
2020-05-22,N. GREVENON,-1.3570229,-0.6120389,293.3768
2020-05-23,N. GREVENON,0.30496058,-2.9959354,295.0581
2020-05-24,N. GREVENON,3.8105924,-0.5803601,297.39786
2020-05-25,N. GREVENON,-1.0922455,-0.7252944,291.0979
2020-05-26,N. GREVENON,-1.1672446,0.1891454,283.05746
2020-05-27,N. GREVENON,0.042798996,1.4849014,286.38736
2020-05-28,N. GREVENON,1.967495,-1.7515463,289.25952
2020-05-29,N. GREVENON,1.415204,0.23924892,289.00513
2020-05-30,N. GREVENON,2.9791644,1.2920818,291.04477
2020-05-31,N. GREVENON,3.27584,0.9108537,289.7329
2020-06-01,N. GREVENON,-0.41668382,-1.8321813,290.32803
2020-06-02,N. GREVENON,2.5530176,-1.5728426,292.434
2020-06-03,N. GREVENON,2.659188,-1.2606249,294.62485
